name,phone,URL,address,newAddress,_GC_TYPE,_CLEANADDR,_X,_Y
은봄심리상담센터,0507-1350-2572,https://blog.naver.com/eunbomcounseling,서울 구로구 경인로 302,서울특별시 구로구 경인로 302,정,서울특별시 구로구 경인로 302 (개봉동),126.85522655933931,37.4958339287029
마인드트리 심리상담센터,0507-1374-7988,https://blog.naver.com/mindtree1004,서울 동대문구 하정로 54 보육사 2층 다음세대 에듀센터,서울특별시 동대문구 하정로 54 보육사 2층 다음세대 에듀센터,정,서울특별시 동대문구 하정로 54 (신설동),127.02695248464119,37.575783503344155
가온누리아동심리상담센터,0507-1344-0330,https://kaonnuri13.modoo.at,서울 송파구 새말로 125 어은회관 502호,서울특별시 송파구 새말로 125 어은회관 502호,정,서울특별시 송파구 새말로 125 (문정동),127.12789163671479,37.4831025554438
시선심리상담센터,0507-1444-4422,https://ssccmapo.modoo.at,서울 마포구 마포대로 53 비동 603호,서울특별시 마포구 마포대로 53 비동 603호,정,서울특별시 마포구 마포대로 53 (도화동),126.94705469012446,37.54143185517815
청림심리상담센터,0507-1438-7275,http://www.clcoun.com,서울 송파구 석촌호수로 58 3층 301호,서울특별시 송파구 석촌호수로 58 3층 301호,정,서울특별시 송파구 석촌호수로 58 (잠실동),127.0854505282489,37.51109315290195
누리심리상담센터 아동청소년성인,0507-1302-3910,https://blog.naver.com/oksu_nuri,서울 은평구 통일로 801 2층,서울특별시 은평구 통일로 801 2층,정,서울특별시 은평구 통일로 801 (대조동),126.92454440685029,37.61559920720997
허그맘허그인 심리상담센터 신도림센터,02-6956-7915,http://www.hugmom.co.kr/branch/main/main.html?jijummid=guro,서울 구로구 경인로 590 2층,서울특별시 구로구 경인로 590 2층,정,서울특별시 구로구 경인로 590 (신도림동),126.8823756189762,37.504413503376796
봄빛심리상담센터,0507-0177-8215,https://blog.naver.com/hibommind,서울 광진구 천호대로 619 2층 204호,서울특별시 광진구 천호대로 619 2층 204호,정,서울특별시 광진구 천호대로 619 (중곡동),127.08655927920687,37.5547987417401
치유심리상담센터,02-855-9926,https://blog.naver.com/unkk76,"서울 구로구 디지털로32길 79 2층 일부(구로동, 조영빌딩)","서울특별시 구로구 디지털로32길 79 2층 일부(구로동, 조영빌딩)",정,서울특별시 구로구 디지털로32길 79 (구로동),126.89973280935713,37.48357485673891
심리상담센터 숨,0507-1429-3123,https://blog.naver.com/soom_5,서울 은평구 은평로 192 2층,서울특별시 은평구 은평로 192 2층,정,서울특별시 은평구 은평로 192 (응암동),126.92896138992174,37.60121597194696
정담길심리상담센터,0507-1352-9553,https://blog.naver.com/jungdamgil,서울 서초구 효령로66길 10 1층 102호,서울특별시 서초구 효령로66길 10 1층 102호,정,서울특별시 서초구 효령로66길 10 (서초동),127.02245710453754,37.486196323833305
온길심리상담센터,0507-1331-0476,https://blog.naver.com/on_gil,서울 관악구 남부순환로 1802 관악캠퍼스타워,서울특별시 관악구 남부순환로 1802 관악캠퍼스타워,정,서울특별시 관악구 남부순환로 1802 (봉천동),126.95031704594675,37.48107393128586
심리상담센터보듬과아우름,02-2642-3375,http://bodm.quv.kr,서울 양천구 오목로 345 슬로우스퀘어 318호,서울특별시 양천구 오목로 345 슬로우스퀘어 318호,정,서울특별시 양천구 오목로 345 (목동),126.8757884144057,37.52476603407709
노원아이심리상담센터,0507-1321-0362,https://blog.naver.com/nowon_kids,서울 노원구 동일로 1393 일신프라자 302호,서울특별시 노원구 동일로 1393 일신프라자 302호,정,서울특별시 노원구 동일로 1393 (상계동),127.06055089762846,37.65294458453804
힐다임심리상담센터 강남센터,02-6953-3636,http://sl.healdigm.co.kr/index.php?idx=c61c35d5d699ae/c61c35d69699b5/c61d491c7eacd9,서울 강남구 논현로85길 23 5층 503호,서울특별시 강남구 논현로85길 23 5층 503호,정,서울특별시 강남구 논현로85길 23 (역삼동),127.03610997153966,37.498781177306526
힐다임심리상담센터 마포센터,010-6582-5258,http://mp.healdigm.co.kr/index.php?idx=c61c35d5d699ae/c61c35d69699b5/c61f28b2b4b7fc,서울 마포구 만리재로 15 6층 608호,서울특별시 마포구 만리재로 15 6층 608호,정,서울특별시 마포구 만리재로 15 (공덕동),126.95276804175248,37.54458438938148
호시담심리상담센터 연희동점,02-745-1052,https://blog.naver.com/hosidamm,서울 서대문구 연희로8길 18 스페이스독 3층 301호,서울특별시 서대문구 연희로8길 18 스페이스독 3층 301호,정,서울특별시 서대문구 연희로8길 18 (연희동),126.93093556665009,37.565179031112606
이상화 심리상담센터,0507-1435-5412,http://12914love.imweb.me/,서울 서초구 남부순환로 2632 5층,서울특별시 서초구 남부순환로 2632 5층,정,서울특별시 서초구 남부순환로 2632 (양재동),127.03841761928541,37.48489753602524
한결심리상담센터,02-2690-9413,http://www.mindclick.co.kr/,서울 양천구 신월로 387 유앤미법조빌딩 6층,서울특별시 양천구 신월로 387 유앤미법조빌딩 6층,정,서울특별시 양천구 신월로 387 (신정동),126.86400656972422,37.52262107707813
허그맘허그인심리상담센터 보라매센터,02-2138-2911,https://blog.naver.com/hugmombora1,서울 동작구 보라매로5가길 16 보라매아카데미타워 609호,서울특별시 동작구 보라매로5가길 16 보라매아카데미타워 609호,정,서울특별시 동작구 보라매로5가길 16 (신대방동),126.92408910693995,37.49123228625951
한국인간관계심리연구소 휴먼마음클리닉심리상담센터,02-2226-3827,https://www.instagram.com/p/B7rVQ5Ll_0c/?igshid=YmMyMTA2M2Y=,서울 강남구 광평로 280 1537호,서울특별시 강남구 광평로 280 1537호,정,서울특별시 강남구 광평로 280 (수서동),127.10307871209781,37.487309156695375
한양아이소리 목동심리상담센터,0507-1428-3179,http://www.hanyangisori.com/,서울 양천구 오목로 197 이스트만빌딩 2층 한양아이소리 목동심리상담센터,서울특별시 양천구 오목로 197 이스트만빌딩 2층 한양아이소리 목동심리상담센터,정,서울특별시 양천구 오목로 197 (신정동),126.85941206479598,37.525617519008264
수심리상담센터,0507-1446-3479,https://blog.naver.com/buti5,서울 도봉구 도봉로110마길 42 북한산드림시티오피스텔,서울특별시 도봉구 도봉로110마길 42 북한산드림시티오피스텔,정,서울특별시 도봉구 도봉로110마길 42 (창동),127.03620495392862,37.64452445920093
마음행복심리상담센터,02-461-3010,http://www.xn--jk1bm3kyxcd9ei6j4iw.kr,서울 광진구 뚝섬로 742 광성빌딩 501호,서울특별시 광진구 뚝섬로 742 광성빌딩 501호,정,서울특별시 광진구 뚝섬로 742 (구의동),127.09142495980855,37.534225852881846
마음햇살 심리상담센터,0507-1327-4678,https://mind119.modoo.at,서울 마포구 서강로 144,서울특별시 마포구 서강로 144,정,서울특별시 마포구 서강로 144 (노고산동),126.93662592407098,37.554467947176285
리베심리상담센터,010-4689-5577,https://www.instagram.com/liebecounsel?igsh=ZGhtcmgxcncxMXRq,서울 마포구 동교로 72-1 301호,서울특별시 마포구 동교로 72-1 301호,정,서울특별시 마포구 동교로 72-1 (합정동),126.9101734649479,37.55360133369069
이음세움 심리상담센터,02-3481-2030,http://www.eeumseum.co.kr/,서울 서초구 서초대로 3-4 방배디오슈페리움1차 404호,서울특별시 서초구 서초대로 3-4 방배디오슈페리움1차 404호,정,서울특별시 서초구 서초대로 3-4 (방배동),126.98312340144071,37.486042601951304
헬로스마일 심리상담센터 강서점,02-2698-5412,http://hellosmile.kr/,서울 강서구 마곡중앙6로 93 1102호,서울특별시 강서구 마곡중앙6로 93 1102호,정,서울특별시 강서구 마곡중앙6로 93 (마곡동),126.8376959661304,37.56017727277003
드림심리상담센터 드림ABA연구소,02-407-8088,https://dreamcenter2017.modoo.at,서울 송파구 중대로 144 4층,서울특별시 송파구 중대로 144 4층,정,서울특별시 송파구 중대로 144 (가락동),127.1238361815847,37.49502580377404
마음숨결심리상담센터,0507-1494-1040,https://blog.naver.com/momsoom1002,서울 용산구 효창원로 111 4층,서울특별시 용산구 효창원로 111 4층,정,서울특별시 용산구 효창원로 111 (용문동),126.96058574927417,37.538162993191655
사이와너머 심리상담센터,010-2704-4205,http://bwbypsy.modoo.at,서울 종로구 삼봉로 81 903호,서울특별시 종로구 삼봉로 81 903호,정,서울특별시 종로구 삼봉로 81 (수송동),126.98150612761332,37.57256190718401
몸마음치유심리상담센터,0507-1306-6441,https://bodymindhealing.modoo.at,서울 동대문구 왕산로 200 청량리역 롯데캐슬 SKY-L65 섹션오피스 1212호,서울특별시 동대문구 왕산로 200 청량리역 롯데캐슬 SKY-L65 섹션오피스 1212호,정,서울특별시 동대문구 왕산로 200 (전농동),127.04616113089502,37.57989015428791
심리상담센터 마음의방,0507-1361-3016,https://blog.naver.com/maum_room,서울 강남구 테헤란로51길 23 3층,서울특별시 강남구 테헤란로51길 23 3층,정,서울특별시 강남구 테헤란로51길 23 (역삼동),127.04574760591815,37.50519057559909
위드심리상담센터,0507-1377-5478,,서울 동작구 상도로 399 상가 2동 3층,서울특별시 동작구 상도로 399 상가 2동 3층,정,서울특별시 동작구 상도로 399 (상도동),126.95623769688945,37.49382722473563
내마음N심리상담센터,0507-1452-8021,https://www.instagram.com/mindn_center,서울 중랑구 중랑역로 184 3층,서울특별시 중랑구 중랑역로 184 3층,정,서울특별시 중랑구 중랑역로 184 (묵동),127.07634516075122,37.609887760422666
힐링유 심리상담센터,0507-1404-2668,http://www.healing-u.co.kr/,서울 강남구 선릉로 608 선진빌딩,서울특별시 강남구 선릉로 608 선진빌딩,정,서울특별시 강남구 선릉로 608 (삼성동),127.04382799794229,37.51123819283803
마음편한 심리상담센터 창동점,0507-1392-2524,https://mindcozy.modoo.at/,서울 도봉구 노해로 341 신원리베르텔 마음편한심리상담센터,서울특별시 도봉구 노해로 341 신원리베르텔 마음편한심리상담센터,정,서울특별시 도봉구 노해로 341 (창동),127.04591230027002,37.65145226163816
도봉우리심리상담센터,02-998-0721,http://dobongwoori.creatorlink.net/,서울 도봉구 해등로 190 신원상가 2차 205호,서울특별시 도봉구 해등로 190 신원상가 2차 205호,정,서울특별시 도봉구 해등로 190 (쌍문동),127.03575001416922,37.65820963786529
구로아동청소년심리상담센터,0507-1391-7764,,"서울 구로구 서해안로 2098 항동프라자 303, 304호","서울특별시 구로구 서해안로 2098 항동프라자 303, 304호",정,서울특별시 구로구 서해안로 2098 (항동),126.82320653862715,37.480060678187506
다움심리상담센터,0507-1422-1377,http://www.daumcc.com/,서울 영등포구 양평로 16 당산동 대정프라자,서울특별시 영등포구 양평로 16 당산동 대정프라자,정,서울특별시 영등포구 양평로 16 (당산동6가),126.9045053247334,37.532890341509614
그루터기심리상담센터 목동점,02-2061-3337,,서울 양천구 목동동로 293 현대41타워 20층 2006호,서울특별시 양천구 목동동로 293 현대41타워 20층 2006호,정,서울특별시 양천구 목동동로 293 (목동),126.87575457785361,37.52817201867787
푸른숲심리상담센터,0507-1444-2005,https://youtube.com/@studiooasis7,서울 서초구 서초중앙로8길 17 광염빌딩 3층,서울특별시 서초구 서초중앙로8길 17 광염빌딩 3층,정,서울특별시 서초구 서초중앙로8길 17 (서초동),127.016338771468,37.48678776510883
행복심리상담센터 밝음,02-516-9060,http://www.bhappy.co.kr/,서울 서초구 사평대로 371 3층,서울특별시 서초구 사평대로 371 3층,정,서울특별시 서초구 사평대로 371 (반포동),127.02357716413559,37.50457470453771
양소영 심리상담센터,02-557-9701,http://www.healeryung.kr,서울 강남구 테헤란로87길 17 .6층 609호 (삼성동 마젤란21아스테리움),서울특별시 강남구 테헤란로87길 17 .6층 609호 (삼성동 마젤란21아스테리움),정,서울특별시 강남구 테헤란로87길 17 (삼성동),127.05832178910876,37.50872810127264
모노심리상담센터,0505-302-5170,https://blog.naver.com/mono521,서울 마포구 마포대로 63-8 삼창프라자빌딩 12층 1245호,서울특별시 마포구 마포대로 63-8 삼창프라자빌딩 12층 1245호,정,서울특별시 마포구 마포대로 63-8 (도화동),126.94781510712752,37.542259806202196
마이스토리 심리상담센터 강동센터,02-404-5412,https://blog.naver.com/andshanghai,"서울 송파구 양재대로72길 12 2층, 3층","서울특별시 송파구 양재대로72길 12 2층, 3층",정,서울특별시 송파구 양재대로72길 12 (오금동),127.12803212994277,37.509406640050486
다담심리상담센터 사당,0507-1308-7255,http://dadamcoun.modoo.at,서울 관악구 남부순환로272길 17 3층,서울특별시 관악구 남부순환로272길 17 3층,정,서울특별시 관악구 남부순환로272길 17 (남현동),126.97848332828603,37.475705654664516
